ID,Word,Response,RT
soren,carpet,n,2.2033863999999994
soren,fish,y,1.8735342999999602
soren,whale,y,1.4060306999999739
soren,sand,n,0.18166710000002695
soren,compass,y,3.35048340000003
soren,cheetah,n,2.5446366999999555
soren,marlin,y,0.7905696000000262
soren,firefly,n,2.280261800000062
soren,walrus,n,2.042798599999969
soren,frog,y,1.0924640000000636
soren,crayfish,y,4.996709699999997
soren,salmon,y,0.85569739999994
soren,chicken,y,0.8048820000000205
soren,rope,n,3.690786399999979
soren,rack,n,1.0290832000000592
soren,object,n,0.7689754000000448
soren,silk,n,0.7915658000000576
soren,lobster,n,1.3946555999999646
soren,daisy,n,1.051429999999982
soren,iguana,y,0.8752146000000494
soren,bell,n,1.973639100000014
soren,coyote,n,0.9664172999999892
soren,wind,n,6.861330199999998
soren,watch,y,0.9440496999999368
soren,wasp,y,1.7152616999999282
soren,cod,n,1.0513452000000143
soren,light,n,0.855726900000036
soren,ray,y,1.4302544999999327
soren,falcon,n,1.0251028000000133
soren,larvae,n,1.5988318999999365
soren,urn,y,1.0217568000000483
soren,blanket,n,0.8024056000000428
soren,lava,y,1.0128998999999794
soren,shark,y,1.1060737999999901
soren,impala,y,0.8052440000000161
soren,baboon,y,0.7080173000000514
soren,fuse,y,3.773305800000003
soren,orchid,y,1.31376489999991
soren,chameleon,y,0.7365687000000207
soren,book,n,1.6039968000000044
soren,spider,y,0.7780443999999989
soren,tube,n,1.0212626999999657
soren,fossil,y,1.0785242999999127
soren,emu,n,1.1120781000000761
soren,turkey,n,1.8575828000000456
soren,cork,n,1.442650599999979
soren,kangaroo,y,1.1257917000000361
soren,lion,y,1.8566928999999845
soren,bag,n,1.0661694000000352
soren,grill,n,2.563299700000016
